"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"237","GO:0055114",0.0274487687933063,0.989392198294086,9,525,"oxidation-reduction process","BP"
"38","GO:0005789",0.0141204061863821,0.995489334278983,8,358,"endoplasmic reticulum membrane","CC"
"197","GO:0045177",9.24264887756612e-05,0.999989008865545,7,131,"apical part of cell","CC"
"36","GO:0005769",0.0268156992433821,0.993126860535452,5,201,"early endosome","CC"
"109","GO:0020037",0.00319130032408296,0.999516335531252,5,132,"heme binding","MF"
"118","GO:0030424",0.0282111375886663,0.992666665416212,5,218,"axon","CC"
"186","GO:0043627",3.27479906760166e-05,0.999998253245644,5,49,"response to estrogen","BP"
"195","GO:0045121",0.00924824026746311,0.99818939171242,5,162,"membrane raft","CC"
"2","GO:0000226",0.0019051079524697,0.999818209402766,4,64,"microtubule cytoskeleton organization","BP"
"5","GO:0000278",0.00267547598803084,0.999718904604356,4,69,"mitotic cell cycle","BP"
"26","GO:0004064",3.92810004261384e-06,0.99999993885834,4,13,"arylesterase activity","MF"
"27","GO:0004089",7.00887817282282e-05,0.999997428539973,4,23,"carbonate dehydratase activity","MF"
"32","GO:0005200",0.000708937443304743,0.999948767581069,4,51,"structural constituent of cytoskeleton","MF"
"48","GO:0006629",0.0442801878110127,0.989234457513185,4,152,"lipid metabolic process","BP"
"171","GO:0038166",8.21453590846723e-06,0.999999839548027,4,15,"angiotensin-activated signaling pathway","BP"
"179","GO:0042475",0.000322475037760509,0.999981556817055,4,35,"odontogenesis of dentin-containing tooth","BP"
"16","GO:0002181",0.0297213278882639,0.995481759134973,3,47,"cytoplasmic translation","BP"
"22","GO:0003725",0.0083117296560036,0.99921181433179,3,51,"double-stranded RNA binding","MF"
"39","GO:0005902",0.00811051419088202,0.999238926389235,3,49,"microvillus","CC"
"45","GO:0006352",0.000769256564785183,0.999970968858329,3,18,"DNA-templated transcription, initiation","BP"
"51","GO:0006919",0.022168673092175,0.996947454106964,3,69,"activation of cysteine-type endopeptidase activity involved in apoptotic process","BP"
"52","GO:0007017",0.00416539165634825,0.999694230452586,3,43,"microtubule-based process","BP"
"60","GO:0008137",0.00323736537907427,0.99979391285702,3,21,"NADH dehydrogenase (ubiquinone) activity","MF"
"64","GO:0008201",0.0155177074516328,0.998132917692444,3,66,"heparin binding","MF"
"70","GO:0009055",0.0150950241482693,0.998216358479058,3,52,"electron transfer activity","MF"
"79","GO:0009966",0.0381796996319186,0.993480665851349,3,93,"regulation of signal transduction","BP"
"86","GO:0010976",0.0460009637120239,0.991524592146002,3,111,"positive regulation of neuron projection development","BP"
"90","GO:0014823",0.00519810857387086,0.999586515640964,3,44,"response to activity","BP"
"94","GO:0015670",0.000491524014077795,0.999984111797253,3,18,"carbon dioxide transport","BP"
"96","GO:0015986",0.00086322062238722,0.999967012785977,3,15,"ATP synthesis coupled proton transport","BP"
"102","GO:0016829",0.0043042152309689,0.999682332050127,3,38,"lyase activity","MF"
"113","GO:0022625",0.0335676071859544,0.994647262284137,3,48,"cytosolic large ribosomal subunit","CC"
"125","GO:0031252",0.00591317610645157,0.99950502542925,3,49,"cell leading edge","CC"
"138","GO:0032849",0.000252325967723122,0.999993691610257,3,15,"positive regulation of cellular pH reduction","BP"
"152","GO:0034605",0.0069829623519701,0.99938041827316,3,47,"cellular response to heat","BP"
"182","GO:0042788",0.00608554736227829,0.999500053090844,3,29,"polysomal ribosome","CC"
"188","GO:0044281",0.00643089973357803,0.999445160488027,3,49,"small molecule metabolic process","BP"
"205","GO:0045780",0.000145016552779503,0.999997079860164,3,13,"positive regulation of bone resorption","BP"
"211","GO:0046903",0.000303424187691907,0.999991832916725,3,16,"secretion","BP"
"219","GO:0048484",0.00225554035022543,0.999868241467958,3,35,"enteric nervous system development","BP"
"231","GO:0051091",0.0251025216431409,0.996368958299251,3,75,"positive regulation of DNA-binding transcription factor activity","BP"
"238","GO:0060041",0.0130330090444147,0.998532067704477,3,63,"retina development in camera-type eye","BP"
"263","GO:0071300",0.0125194964914804,0.998613545609048,3,59,"cellular response to retinoic acid","BP"
"290","GO:0099056",0.00894154691962879,0.999121601037696,3,66,"integral component of presynaptic membrane","CC"
"341","GO:2001150",0.00029258146583717,0.999992222474743,3,16,"positive regulation of dipeptide transmembrane transport","BP"
"342","GO:2001225",0.000336551103371998,0.999990526762134,3,17,"regulation of chloride transport","BP"
"1","GO:0000082",0.0499739524502791,0.994509225893654,2,40,"G1/S transition of mitotic cell cycle","BP"
"4","GO:0000276",0.00563474583144852,0.999842385002618,2,7,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"8","GO:0000786",0.0325073161329042,0.997212683401842,2,29,"nucleosome","CC"
"10","GO:0001657",0.0375386544048725,0.996462223656875,2,43,"ureteric bud development","BP"
"11","GO:0001838",0.0176119690613538,0.998910567079917,2,29,"embryonic epithelial tube formation","BP"
"14","GO:0002053",0.0146233483627839,0.999184844646584,2,26,"positive regulation of mesenchymal cell proliferation","BP"
"23","GO:0003730",0.0411518388619281,0.995941714788413,2,38,"mRNA 3'-UTR binding","MF"
"25","GO:0004013",0.000461334814555791,0.999997299255581,2,4,"adenosylhomocysteinase activity","MF"
"37","GO:0005771",0.0240532588990564,0.99824485886087,2,29,"multivesicular body","CC"
"42","GO:0006099",0.0128059339646104,0.999341499306395,2,22,"tricarboxylic acid cycle","BP"
"46","GO:0006406",0.0260065303493882,0.998038416886247,2,25,"mRNA export from nucleus","BP"
"50","GO:0006730",0.00489811845147685,0.999854949315704,2,13,"one-carbon metabolic process","BP"
"53","GO:0007157",0.00509314518540698,0.999843318024555,2,15,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP"
"54","GO:0007158",0.025942074749757,0.99801132764956,2,35,"neuron cell-cell adhesion","BP"
"57","GO:0007497",0.0109122801506261,0.999482235579432,2,23,"posterior midgut development","BP"
"58","GO:0007623",0.0431105066855545,0.99563109718341,2,40,"circadian rhythm","BP"
"61","GO:0008143",0.015628374566083,0.999107815053229,2,22,"poly(A) binding","MF"
"62","GO:0008171",0.000845975321921354,0.999991497733277,2,6,"O-methyltransferase activity","MF"
"65","GO:0008266",0.0136243840811937,0.999278822384173,2,21,"poly(U) RNA binding","MF"
"66","GO:0008494",0.00175540540923807,0.999973008506115,2,7,"translation activator activity","MF"
"73","GO:0009268",0.00996581247963293,0.999553720955678,2,20,"response to pH","BP"
"78","GO:0009950",0.0181524867351183,0.998866129436487,2,26,"dorsal/ventral axis specification","BP"
"80","GO:0010043",0.0499263948626089,0.994527832864562,2,38,"response to zinc ion","BP"
"82","GO:0010494",0.0313280059329057,0.997346425334481,2,34,"cytoplasmic stress granule","CC"
"88","GO:0014017",0.000466936977385824,0.999996807001252,2,5,"neuroblast fate commitment","BP"
"89","GO:0014042",0.01333354908677,0.99929187114631,2,26,"positive regulation of neuron maturation","BP"
"92","GO:0015078",0.0187195251548079,0.998843633393558,2,18,"proton transmembrane transporter activity","MF"
"103","GO:0016922",0.0201947685395331,0.998657098596811,2,29,"nuclear receptor binding","MF"
"108","GO:0019894",0.0450796368521339,0.995296531030317,2,46,"kinesin binding","MF"
"116","GO:0030331",0.0283352023268945,0.997732139683078,2,32,"estrogen receptor binding","MF"
"123","GO:0031047",0.0327732255839168,0.997148837460469,2,36,"gene silencing by RNA","BP"
"124","GO:0031069",0.0127094147422047,0.999346977111257,2,23,"hair follicle morphogenesis","BP"
"127","GO:0031326",0.0326429693392777,0.997151925816343,2,41,"regulation of cellular biosynthetic process","BP"
"128","GO:0031528",0.0033270934360418,0.999922584717336,2,10,"microvillus membrane","CC"
"129","GO:0031985",0.00486671078327801,0.999857999805858,2,12,"Golgi cisterna","CC"
"131","GO:0032217",0.0103581744363949,0.999528766317433,2,19,"riboflavin transmembrane transporter activity","MF"
"132","GO:0032218",0.0103581744363949,0.999528766317433,2,19,"riboflavin transport","BP"
"133","GO:0032268",0.027158313876434,0.997863949604098,2,36,"regulation of cellular protein metabolic process","BP"
