"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"28","GO:0005085",0.00554326948461673,0.999548951049672,3,76,"guanyl-nucleotide exchange factor activity","MF"
"119","GO:0043167",0.0175071864167264,0.99781070268363,3,117,"ion binding","MF"
"47","GO:0008137",0.00263301972619241,0.999942334309817,2,17,"NADH dehydrogenase (ubiquinone) activity","MF"
"50","GO:0009055",0.0108954554562625,0.999479650120068,2,34,"electron transfer activity","MF"
"137","GO:0050660",0.0309707540076524,0.997382278102247,2,59,"flavin adenine dinucleotide binding","MF"
"20","GO:0003785",0.0472566631304238,0.998993758800767,1,10,"actin monomer binding","MF"
"21","GO:0004081",0.00812198803532114,0.99998371265468,1,2,"bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity","MF"
"22","GO:0004370",0.00504163952258754,1,1,1,"glycerol kinase activity","MF"
"23","GO:0004675",0.00974673163076518,0.999976525051003,1,2,"transmembrane receptor protein serine/threonine kinase activity","MF"
"24","GO:0004698",0.0215441919564352,0.999815778161673,1,5,"calcium-dependent protein kinase C activity","MF"
"25","GO:0004699",0.00911092352785795,0.999979494511935,1,2,"calcium-independent protein kinase C activity","MF"
"26","GO:0004820",0.00377484049634302,1,1,1,"glycine-tRNA ligase activity","MF"
"27","GO:0005025",0.0143942200141092,0.99993162751898,1,3,"transforming growth factor beta receptor activity, type I","MF"
"29","GO:0005244",0.0356983293200588,0.999444038285108,1,8,"voltage-gated ion channel activity","MF"
"30","GO:0005542",0.0200483522935589,0.999850483150814,1,4,"folic acid binding","MF"
"31","GO:0005545",0.0447991388980873,0.999096549148177,1,10,"1-phosphatidylinositol binding","MF"
"48","GO:0008519",0.0280219981921447,0.999674588736258,1,6,"ammonium transmembrane transporter activity","MF"
"49","GO:0008641",0.0145986780765393,0.999929664809453,1,3,"ubiquitin-like modifier activating enzyme activity","MF"
"64","GO:0015299",0.0175220740770618,0.999885913871514,1,4,"solute:proton antiporter activity","MF"
"69","GO:0016504",0.0340658011898242,0.999494047914926,1,8,"peptidase activator activity","MF"
"71","GO:0016805",0.0237298967477823,0.999776300729791,1,5,"dipeptidase activity","MF"
"73","GO:0019001",0.0370453749215416,0.999400973776754,1,8,"guanyl nucleotide binding","MF"
"74","GO:0019211",0.0220819986001925,0.999818452924382,1,4,"phosphatase activator activity","MF"
"75","GO:0019778",0.00565458694960487,1,1,1,"Atg12 activating enzyme activity","MF"
"76","GO:0019779",0.00565458694960487,1,1,1,"Atg8 activating enzyme activity","MF"
"86","GO:0030546",0.013898772308817,0.999936267678509,1,3,"signaling receptor activator activity","MF"
"90","GO:0032217",0.019211729034885,0.999862750865827,1,4,"riboflavin transmembrane transporter activity","MF"
"105","GO:0035255",0.0339337040685974,0.999497990058881,1,8,"ionotropic glutamate receptor binding","MF"
"106","GO:0035276",0.00911092352785795,0.999979494511935,1,2,"ethanol binding","MF"
"111","GO:0036094",0.0350786868787837,0.999463301217994,1,8,"small molecule binding","MF"
"113","GO:0036122",0.00974673163076518,0.999976525051003,1,2,"BMP binding","MF"
"128","GO:0046592",0.00921761403395423,0.999979010308408,1,2,"polyamine oxidase activity","MF"
"129","GO:0047865",0.0148059232597885,0.999927646808907,1,3,"dimethylglycine dehydrogenase activity","MF"
"148","GO:0052894",0.00422559493115674,1,1,1,"norspermine:oxygen oxidoreductase activity","MF"
"149","GO:0052901",0.00422559493115674,1,1,1,"spermine:oxygen oxidoreductase (spermidine-forming) activity","MF"
"150","GO:0052903",0.00422559493115674,1,1,1,"N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"151","GO:0052904",0.00422559493115674,1,1,1,"N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"186","GO:0098821",0.00528937695178148,1,1,1,"BMP receptor activity","MF"
"188","GO:0099635",0.0203117696110609,0.999846510933335,1,4,"voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","MF"
