"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"5","GO:0005515",0.0286437958505903,0.981931467686279,38,2812,"protein binding","MF"
"2","GO:0005200",0.000410920601514889,0.999987856391712,3,15,"structural constituent of cytoskeleton","MF"
"6","GO:0005871",0.0102924440737289,0.99895052510362,3,45,"kinesin complex","CC"
"7","GO:0005874",0.000720866884678601,0.999973407738548,3,18,"microtubule","CC"
"11","GO:0007017",0.000720866884659495,0.999973407738549,3,18,"microtubule-based process","BP"
"1","GO:0005164",0.00961528289344601,0.999589079398362,2,15,"tumor necrosis factor receptor binding","MF"
"3","GO:0005201",0.0383710324555699,0.996389823980437,2,31,"extracellular matrix structural constituent","MF"
"10","GO:0006955",0.0109171745876074,0.999497958969786,2,16,"immune response","BP"
"12","GO:0008061",0.0137385160672146,0.999279133115551,2,18,"chitin binding","MF"
"14","GO:0008234",0.0430104234035176,0.995681514180527,2,33,"cysteine-type peptidase activity","MF"
"4","GO:0005471",0.0199405826128202,0.999900241665633,1,2,"ATP:ADP antiporter activity","MF"
"8","GO:0006206",0.0100201704735586,1,1,1,"pyrimidine nucleobase metabolic process","BP"
"9","GO:0006213",0.0199405826127857,0.999900241665634,1,2,"pyrimidine nucleoside metabolic process","BP"
"13","GO:0008131",0.0394860691601916,0.999409314841293,1,4,"primary amine oxidase activity","MF"
"15","GO:0009308",0.0394860691601916,0.999409314841293,1,4,"amine metabolic process","BP"
"16","GO:0140021",0.0199405826128202,0.999900241665633,1,2,"mitochondrial ADP transmembrane transport","BP"
"17","GO:1990544",0.0199405826128202,0.999900241665633,1,2,"mitochondrial ATP transmembrane transport","BP"
