"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"9967","GO:0070257",7.14626546270518e-05,0.999999886059829,2,3,"positive regulation of mucus secretion","BP"
"8440","GO:0048592",0.000512721640645256,0.999995840349784,2,7,"eye morphogenesis","BP"
"3524","GO:0014032",0.0011445692947202,0.999984772299196,2,10,"neural crest cell development","BP"
"4763","GO:0022900",0.00191969934452142,0.999964986435605,2,14,"electron transport chain","BP"
"2647","GO:0008137",0.00263301972619241,0.999942334309817,2,17,"NADH dehydrogenase (ubiquinone) activity","MF"
"3210","GO:0010102",0.00366977801489268,1,1,1,"lateral root morphogenesis","BP"
"1348","GO:0004820",0.00377484049634302,1,1,1,"glycine-tRNA ligase activity","MF"
"1978","GO:0006426",0.00377484049634302,1,1,1,"glycyl-tRNA aminoacylation","BP"
"7956","GO:0046203",0.00422559493115674,1,1,1,"spermidine catabolic process","BP"
"7957","GO:0046208",0.00422559493115674,1,1,1,"spermine catabolic process","BP"
"9195","GO:0052894",0.00422559493115674,1,1,1,"norspermine:oxygen oxidoreductase activity","MF"
"9196","GO:0052901",0.00422559493115674,1,1,1,"spermine:oxygen oxidoreductase (spermidine-forming) activity","MF"
"9197","GO:0052903",0.00422559493115674,1,1,1,"N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"9198","GO:0052904",0.00422559493115674,1,1,1,"N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity","MF"
"12233","GO:1903602",0.00422559493115674,1,1,1,"thermospermine catabolic process","BP"
"1141","GO:0004370",0.00504163952258754,1,1,1,"glycerol kinase activity","MF"
"7951","GO:0046167",0.00504163952258754,1,1,1,"glycerol-3-phosphate biosynthetic process","BP"
"419","GO:0001770",0.00510659111748354,1,1,1,"establishment of natural killer cell polarity","BP"
"12445","GO:1904719",0.00510659111748354,1,1,1,"positive regulation of AMPA glutamate receptor clustering","BP"
"7575","GO:0044854",0.00528433077891416,1,1,1,"plasma membrane raft assembly","BP"
"322","GO:0001550",0.00528937695178148,1,1,1,"ovarian cumulus expansion","BP"
"811","GO:0003186",0.00528937695178148,1,1,1,"tricuspid valve morphogenesis","BP"
"4708","GO:0021998",0.00528937695178148,1,1,1,"neural plate mediolateral regionalization","BP"
"5799","GO:0032915",0.00528937695178148,1,1,1,"positive regulation of transforming growth factor beta2 production","BP"
"8362","GO:0048352",0.00528937695178148,1,1,1,"paraxial mesoderm structural organization","BP"
"11252","GO:0098821",0.00528937695178148,1,1,1,"BMP receptor activity","MF"
"12382","GO:1904414",0.00528937695178148,1,1,1,"positive regulation of cardiac ventricle development","BP"
"12560","GO:1905285",0.00528937695178148,1,1,1,"fibrous ring of heart morphogenesis","BP"
"12786","GO:1990712",0.00528937695178148,1,1,1,"HFE-transferrin receptor complex","CC"
"1422","GO:0005085",0.00554326948461673,0.999548951049672,3,76,"guanyl-nucleotide exchange factor activity","MF"
"3350","GO:0010634",0.00559661385999873,0.999813864892331,2,25,"positive regulation of epithelial cell migration","BP"
"4481","GO:0019778",0.00565458694960487,1,1,1,"Atg12 activating enzyme activity","MF"
"4482","GO:0019779",0.00565458694960487,1,1,1,"Atg8 activating enzyme activity","MF"
"6792","GO:0039521",0.00565458694960487,1,1,1,"suppression by virus of host autophagy","BP"
"6803","GO:0039689",0.00565458694960487,1,1,1,"negative stranded viral RNA replication","BP"
"10698","GO:0080144",0.00565458694960487,1,1,1,"amino acid homeostasis","BP"
"10795","GO:0090155",0.00565458694960487,1,1,1,"negative regulation of sphingolipid biosynthetic process","BP"
"10844","GO:0090298",0.00565458694960487,1,1,1,"negative regulation of mitochondrial DNA replication","BP"
"13016","GO:2000619",0.00565458694960487,1,1,1,"negative regulation of histone H4-K16 acetylation","BP"
"12678","GO:1990090",0.00636895694398089,0.999773574798868,2,25,"cellular response to nerve growth factor stimulus","BP"
"5670","GO:0032486",0.00740772919760068,0.999986456302772,1,2,"Rap protein signal transduction","BP"
"7897","GO:0045937",0.00766824434265085,0.999985485009565,1,2,"positive regulation of phosphate metabolic process","BP"
"1049","GO:0004081",0.00812198803532114,0.99998371265468,1,2,"bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity","MF"
"12360","GO:1904313",0.00877061110338495,0.999981001058874,1,2,"response to methamphetamine hydrochloride","BP"
"5554","GO:0032226",0.00902975966646492,0.999979859063802,1,2,"positive regulation of synaptic transmission, dopaminergic","BP"
"3842","GO:0015966",0.00909038181802042,0.999979587086614,1,2,"diadenosine tetraphosphate biosynthetic process","BP"
"1292","GO:0004699",0.00911092352785795,0.999979494511935,1,2,"calcium-independent protein kinase C activity","MF"
"6372","GO:0035276",0.00911092352785795,0.999979494511935,1,2,"ethanol binding","MF"
"6510","GO:0035669",0.00911092352785795,0.999979494511935,1,2,"TRAM-dependent toll-like receptor 4 signaling pathway","BP"
"8785","GO:0050996",0.00911092352785795,0.999979494511935,1,2,"positive regulation of lipid catabolic process","BP"
"13094","GO:2001031",0.00911092352785795,0.999979494511935,1,2,"positive regulation of cellular glucuronidation","BP"
"12235","GO:1903609",0.00915109055167422,0.999979312884458,1,2,"negative regulation of inward rectifier potassium channel activity","BP"
"2991","GO:0009277",0.0091979546267608,0.999979099957193,1,2,"fungal-type cell wall","CC"
"8040","GO:0046592",0.00921761403395423,0.999979010308408,1,2,"polyamine oxidase activity","MF"
"8280","GO:0048046",0.00921761403395423,0.999979010308408,1,2,"apoplast","CC"
"9010","GO:0051580",0.00930041630621834,0.999978630606284,1,2,"regulation of neurotransmitter uptake","BP"
"6060","GO:0034141",0.00932811945282608,0.999978502805879,1,2,"positive regulation of toll-like receptor 3 signaling pathway","BP"
"6055","GO:0034116",0.00941640385787171,0.999978092977344,1,2,"positive regulation of heterotypic cell-cell adhesion","BP"
"9713","GO:0061312",0.00950287104719153,0.999977687815251,1,2,"BMP signaling pathway involved in heart development","BP"
"10306","GO:0071315",0.00965016805643528,0.999976989030081,1,2,"cellular response to morphine","BP"
"9605","GO:0060928",0.00967974670545373,0.999976847401858,1,2,"atrioventricular node cell development","BP"
"1279","GO:0004675",0.00974673163076518,0.999976525051003,1,2,"transmembrane receptor protein serine/threonine kinase activity","MF"
"6654","GO:0036122",0.00974673163076518,0.999976525051003,1,2,"BMP binding","MF"
"12034","GO:1902731",0.00974673163076518,0.999976525051003,1,2,"negative regulation of chondrocyte proliferation","BP"
"6588","GO:0035912",0.00989889630397959,0.999975784467417,1,2,"dorsal aorta morphogenesis","BP"
"11888","GO:1901890",0.00995466249158722,0.999975510159509,1,2,"positive regulation of cell junction assembly","BP"
"11418","GO:0099703",0.0102516309563114,0.999974023247862,1,2,"induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration","BP"
"11414","GO:0099638",0.010266755158384,0.999973946342654,1,2,"endosome to plasma membrane protein transport","BP"
"1741","GO:0005912",0.0103029735867807,0.999522733805333,2,33,"adherens junction","CC"
"6261","GO:0035023",0.0103854890598208,0.99997333862133,1,2,"regulation of Rho protein signal transduction","BP"
"13058","GO:2000772",0.0103943112885653,0.999973293184978,1,2,"regulation of cellular senescence","BP"
"462","GO:0001880",0.0104549422346041,0.999972979870664,1,2,"Mullerian duct regression","BP"
"12016","GO:1902617",0.0106141141575324,0.999972148597566,1,2,"response to fluoride","BP"
"840","GO:0003272",0.0106832523838366,0.999971783579444,1,2,"endocardial cushion formation","BP"
"10679","GO:0075044",0.0107714406850367,0.999971314517848,1,2,"positive regulation by symbiont of host autophagy","BP"
"2921","GO:0009055",0.0108954554562625,0.999479650120068,2,34,"electron transfer activity","MF"
"11919","GO:1902043",0.0109973599842523,0.999970095143492,1,2,"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP"
"9811","GO:0061684",0.0110253321033741,0.999969942391345,1,2,"chaperone-mediated autophagy","BP"
"2543","GO:0007525",0.0110511743719755,0.999959759816441,1,3,"somatic muscle development","BP"
"11887","GO:1901888",0.0112375364627894,0.999958387656193,1,3,"regulation of cell junction assembly","BP"
"10796","GO:0090156",0.0114066580899907,0.999967820981555,1,2,"cellular sphingolipid homeostasis","BP"
"10475","GO:0071817",0.0118065760167112,0.999965517962153,1,2,"MMXD complex","CC"
"9282","GO:0060041",0.0126081088579642,0.99934851916341,2,36,"retina development in camera-type eye","BP"
"8908","GO:0051280",0.0127068260865469,0.999946759159229,1,3,"negative regulation of release of sequestered calcium ion into cytosol","BP"
"9001","GO:0051562",0.0127068260865469,0.999946759159229,1,3,"negative regulation of mitochondrial calcium ion concentration","BP"
"12756","GO:1990504",0.0127068260865469,0.999946759159229,1,3,"dense core granule exocytosis","BP"
"13090","GO:2001024",0.0127068260865469,0.999946759159229,1,3,"negative regulation of response to drug","BP"
"13032","GO:2000650",0.0128567755420075,0.999945491459869,1,3,"negative regulation of sodium ion transmembrane transporter activity","BP"
"11869","GO:1901741",0.0132012006949089,0.999942522812221,1,3,"positive regulation of myoblast fusion","BP"
"646","GO:0002315",0.0135696569826712,0.999939259357914,1,3,"marginal zone B cell differentiation","BP"
"7361","GO:0043547",0.0136267357849581,0.999265012352991,2,38,"positive regulation of GTPase activity","BP"
"5024","GO:0030546",0.013898772308817,0.999936267678509,1,3,"signaling receptor activator activity","MF"
"10493","GO:0071900",0.0139660922558379,0.999935646819924,1,3,"regulation of protein serine/threonine kinase activity","BP"
"6766","GO:0038096",0.0141844807266093,0.999933611880049,1,3,"Fc-gamma receptor signaling pathway involved in phagocytosis","BP"
"9797","GO:0061626",0.0143625014285401,0.999931929498903,1,3,"pharyngeal arch artery morphogenesis","BP"
"3037","GO:0009505",0.0143853951340217,0.99993171160467,1,3,"plant-type cell wall","CC"
"1410","GO:0005025",0.0143942200141092,0.99993162751898,1,3,"transforming growth factor beta receptor activity, type I","MF"
"2875","GO:0008641",0.0145986780765393,0.999929664809453,1,3,"ubiquitin-like modifier activating enzyme activity","MF"
"1661","GO:0005769",0.0146257994914612,0.998291799241756,3,108,"early endosome","CC"
"8243","GO:0047865",0.0148059232597885,0.999927646808907,1,3,"dimethylglycine dehydrogenase activity","MF"
"808","GO:0003183",0.0152578082109687,0.999923147033322,1,3,"mitral valve morphogenesis","BP"
"8856","GO:0051148",0.0153439692977812,0.999922273543523,1,3,"negative regulation of muscle cell differentiation","BP"
"4696","GO:0021955",0.0155104612930288,0.999920571586324,1,3,"central nervous system neuron axonogenesis","BP"
"2570","GO:0007606",0.0162898858131305,0.999901447304855,1,4,"sensory perception of chemical stimulus","BP"
"8766","GO:0050927",0.0164115491476105,0.999899964482894,1,4,"positive regulation of positive chemotaxis","BP"
"3303","GO:0010499",0.0164375671391085,0.999899645930707,1,4,"proteasomal ubiquitin-independent protein catabolic process","BP"
"3910","GO:0016203",0.0169536878861784,0.999893221369716,1,4,"muscle attachment","BP"
"485","GO:0001931",0.0170558006577591,0.999891926500933,1,4,"uropod","CC"
"11065","GO:0097361",0.0175064031244791,0.999898721645827,1,3,"CIA complex","CC"
"7208","GO:0043167",0.0175071864167264,0.99781070268363,3,117,"ion binding","MF"
"3691","GO:0015299",0.0175220740770618,0.999885913871514,1,4,"solute:proton antiporter activity","MF"
"2182","GO:0006807",0.0176263611419219,0.998905621794304,2,44,"nitrogen compound metabolic process","BP"
"5589","GO:0032332",0.0180366831051611,0.999879087546947,1,4,"positive regulation of chondrocyte differentiation","BP"
"9426","GO:0060350",0.0182511387793764,0.999876183769745,1,4,"endochondral bone morphogenesis","BP"
"6775","GO:0038180",0.018529139036507,0.999872367894848,1,4,"nerve growth factor signaling pathway","BP"
"10368","GO:0071455",0.0186656813215698,0.999870472317072,1,4,"cellular response to hyperoxia","BP"
"2040","GO:0006544",0.0188518041524188,0.999867865739705,1,4,"glycine metabolic process","BP"
"2480","GO:0007398",0.0191879899017756,0.999863091237858,1,4,"ectoderm development","BP"
"5548","GO:0032217",0.019211729034885,0.999862750865827,1,4,"riboflavin transmembrane transporter activity","MF"
"5549","GO:0032218",0.019211729034885,0.999862750865827,1,4,"riboflavin transport","BP"
"9429","GO:0060355",0.0194420680706162,0.999859426135787,1,4,"positive regulation of cell adhesion molecule production","BP"
"10619","GO:0072488",0.0196014822213557,0.999857101646686,1,4,"ammonium transmembrane transport","BP"
"8462","GO:0048643",0.0198978865976898,0.999852728539074,1,4,"positive regulation of skeletal muscle tissue development","BP"
"3585","GO:0014912",0.0199358963488429,0.999852162939831,1,4,"negative regulation of smooth muscle cell migration","BP"
"12100","GO:1903044",0.0199428248541833,0.999852059723284,1,4,"protein localization to membrane raft","BP"
"1554","GO:0005542",0.0200483522935589,0.999850483150814,1,4,"folic acid binding","MF"
"2139","GO:0006703",0.0200762010930417,0.999850065686117,1,4,"estrogen biosynthetic process","BP"
"9602","GO:0060914",0.0201121463122681,0.99984952598501,1,4,"heart formation","BP"
"12875","GO:2000049",0.0202970379390774,0.99984673446721,1,4,"positive regulation of cell-cell adhesion mediated by cadherin","BP"
"11413","GO:0099635",0.0203117696110609,0.999846510933335,1,4,"voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","MF"
"9644","GO:0061028",0.0210798374371218,0.999823667661551,1,5,"establishment of endothelial barrier","BP"
"2013","GO:0006497",0.0213252332482076,0.999830738296139,1,4,"protein lipidation","BP"
"6826","GO:0040024",0.0213529015303508,0.999819049331187,1,5,"dauer larval development","BP"
"1291","GO:0004698",0.0215441919564352,0.999815778161673,1,5,"calcium-dependent protein kinase C activity","MF"
"12680","GO:1990111",0.0216314932581692,0.99981427543681,1,5,"spermatoproteasome complex","CC"
