"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"1","rna-XM_027181688.1",421.948237031862,1.97974407344684,0.4759776954955,4.15932110303172,3.1919490851857e-05,0.0065098063411808,"control_vs_mid"
"2","gene-LOC113684962|LOC113684962",28.8342991299947,1.57488583394839,0.394745601990268,3.98962224280136,6.61786064065856e-05,0.0106980500468665,"control_vs_mid"
"3","rna-XM_027193833.1",206.069174465756,0.963589275059294,0.274351805255333,3.51223960113002,0.000444347205335664,0.0468650829920181,"control_vs_mid"
"4","rna-XM_027197762.1",29.361130203609,1.59681586466561,0.448271544368126,3.5621620081115,0.000367813282007843,0.0400129958420734,"control_vs_mid"
"5","rna-XM_027191315.1",137.682820523938,2.47196626924341,0.376632515050507,6.5633373924498,5.261660859937e-11,5.35358517025472e-08,"control_vs_mid"
"6","rna-XR_003447424.1",26.9307177455905,2.06158806027569,0.346948901572561,5.94205097906765,2.81477847382849e-09,1.8032304911782e-06,"control_vs_mid"
"7","rna-XM_027182026.1",147.567508071214,1.20511304200382,0.345126382686522,3.49180214106792,0.000479773500881661,0.0494906472454155,"control_vs_mid"
"8","STRG.3767|LOC113676766",18.4797463137118,2.21588267797838,0.412271936321437,5.37480842802436,7.66641480758627e-08,3.90017579196529e-05,"control_vs_mid"
"9","rna-XM_027203611.1",25.4433061482228,1.6239907042883,0.454195972690375,3.57552863066747,0.000349520920192508,0.0390042797198052,"control_vs_mid"
"10","rna-XM_027194641.1",113.886072653304,4.13033625358154,1.09373379965853,3.77636336636123,0.000159134789644504,0.0203892922702295,"control_vs_mid"
"11","rna-XR_003446322.1",40.4279546768006,1.48647342266744,0.286867025784905,5.18175073834385,2.19812841199532e-07,9.50525678557076e-05,"control_vs_mid"
"12","rna-XR_003447353.1",177.876492645524,-1.09418604870513,0.261282171682679,-4.18775625469767,2.81725844503181e-05,0.00594269747850185,"control_vs_mid"
"13","rna-XM_027182517.1",131.655303065793,-0.951334198580129,0.245686249476876,-3.87215076385327,0.000107879186200266,0.0152949695385738,"control_vs_mid"
"14","rna-XM_027182069.1",23.6118618488526,1.46260568063474,0.412916199895935,3.54213683309918,0.00039689953077085,0.0421176146241926,"control_vs_mid"
"15","rna-XM_027192257.1",59.1339004787968,1.65156079652403,0.360663146806057,4.57923358998512,4.66682783494785e-06,0.00130196969453376,"control_vs_mid"
"16","STRG.1221|LOC113666178",1048.52806977693,1.78821989378135,0.4417442804036,4.04808839210671,5.16376464320297e-05,0.00868681037355074,"control_vs_mid"
"17","STRG.4726|LOC113680500",408.20718053617,1.48407720914031,0.388642097691862,3.81862185788472,0.000134199289398657,0.018134727411942,"control_vs_mid"
"18","gene-LOC113677648|LOC113677648",141.719868185252,2.45635608294316,0.703566002850612,3.49129445281726,0.0004806861731647,0.0494906472454155,"control_vs_mid"
"19","rna-XM_027203053.1",214.040342182385,0.962470275424841,0.257785862989609,3.73360379139036,0.000188759354885018,0.0234889968449363,"control_vs_mid"
"20","gene-LOC113670859|LOC113670859",1796.47735431797,1.18248080491853,0.314246345998447,3.76291027716318,0.000167947468097936,0.0213602011447794,"control_vs_mid"
"21","rna-XM_027183108.1",207.259229115322,2.2441778493172,0.295060582168044,7.60582058378469,2.83101808307951e-14,8.16135329717105e-11,"control_vs_mid"
"22","rna-XM_027180096.1",647.259465320104,2.94804183056292,0.469075559511146,6.28479094846737,3.2829515734359e-10,2.70405777932004e-07,"control_vs_mid"
"23","gene-LOC113686808",49.4820655873962,1.80208639916062,0.331298041445783,5.43947193679842,5.34387256262628e-08,2.88853011611709e-05,"control_vs_mid"
"24","STRG.3087|LOC113674023",55.826707788745,2.85468972475324,0.450033277702712,6.34328585504963,2.24915536627636e-10,1.94518201852411e-07,"control_vs_mid"
"25","rna-XM_027202639.1",68.576663432071,2.73358043727589,0.665398242083197,4.10818704407413,3.98777096346433e-05,0.00733792280372793,"control_vs_mid"
"26","STRG.4536|LOC113679750",118.294191269527,1.91572591130094,0.464208383898282,4.12686624746681,3.67740132009897e-05,0.00691391419932085,"control_vs_mid"
"27","rna-XM_027198298.1",23.8849908089866,-1.35383380436488,0.376548167822585,-3.59538014005887,0.000323918239710197,0.03686061705439,"control_vs_mid"
"28","rna-XM_027191812.1",32.6792544061123,1.79191396959279,0.359054826554181,4.99064164319872,6.01790526427424e-07,0.000221471717779046,"control_vs_mid"
"29","rna-XM_027197257.1",96.1513220885106,1.18638097471867,0.303950143337684,3.90320913058634,9.49256131646185e-05,0.0137977170664572,"control_vs_mid"
"30","gene-LOC113687134|LOC113687134",206.995807592929,5.08100768103595,1.22926850366143,4.13335871365932,3.57500096079642e-05,0.00687055515865524,"control_vs_mid"
"31","gene-LOC113677242|LOC113677242",134.163138854055,1.25820847153625,0.276949822134024,4.54309182017589,5.54350903230013e-06,0.00145281932926811,"control_vs_mid"
"32","gene-LOC113682209|LOC113682209",54.0433412641361,2.30917214843447,0.37932913095553,6.08751598543899,1.14675929636363e-09,7.62903674969298e-07,"control_vs_mid"
"33","gene-LOC113664782|LOC113664782",282.090993575785,1.17847734651929,0.291148950114451,4.04767850289697,5.17281302234911e-05,0.00868681037355074,"control_vs_mid"
"34","rna-XR_003446101.1",2397.02853325941,-2.09914472126872,0.29428226748922,-7.1330995889707,9.81334989120709e-13,1.88601681186899e-09,"control_vs_mid"
"35","gene-LOC113686025|LOC113686025",1714.8894188034,-1.07402425896109,0.255879448030491,-4.19738383534853,2.70016078260024e-05,0.00576601000699215,"control_vs_mid"
"36","rna-XM_027187995.1",157.324675040025,-0.704377352484892,0.196331107572743,-3.58770121145429,0.000333606268532652,0.0377149518092109,"control_vs_mid"
"37","gene-LOC113673455|LOC113673455",300.857286749538,2.5543890531812,0.417802201892603,6.11387168763129,9.72425035601513e-10,7.00834826699974e-07,"control_vs_mid"
"38","gene-LOC113677294",38.2794188731699,1.3886829962731,0.391743272928137,3.54488026276293,0.000392791474558589,0.0419389761446908,"control_vs_mid"
"39","rna-XM_027188981.1",161.836219649521,-2.95798090701252,0.711712942179691,-4.15614320283879,3.23664997017719e-05,0.0065098063411808,"control_vs_mid"
"40","STRG.5430|LOC113683391",428.339475825145,1.51321121663979,0.212032713005033,7.13668751955211,9.5606849655039e-13,1.88601681186899e-09,"control_vs_mid"
"41","gene-LOC113684184|LOC113684184",151.504628967343,0.726778274062738,0.196050823644468,3.70709115397917,0.000209653496608245,0.0257189824881759,"control_vs_mid"
"42","rna-XM_027197822.1",234.027445719828,1.10396539793363,0.27138479090454,4.06789707799783,4.74393249738746e-05,0.00820558004073109,"control_vs_mid"
"43","rna-XR_003446580.1",77.616474649746,1.09445762888451,0.297035609582302,3.68460074677094,0.000229061410910789,0.0279019382008726,"control_vs_mid"
"44","gene-LOC113684409|LOC113684409",74.8207106173761,1.45929601946005,0.355572574516194,4.10407360985481,4.05938208704049e-05,0.00736114402071953,"control_vs_mid"
"45","rna-XM_027187820.1",104.535333367027,2.34540491365556,0.50568338642767,4.6380897150376,3.51644152627075e-06,0.00099711293573615,"control_vs_mid"
"46","gene-LOC113684534|LOC113684534",24.488310744048,1.52168516365874,0.374519574051216,4.06303239961138,4.84393030463117e-05,0.00829559034447577,"control_vs_mid"
"47","STRG.4497|LOC113679628",59.7326172124506,3.84151683639699,0.581101395559952,6.61075135208596,3.82374276211635e-11,4.1337049097704e-08,"control_vs_mid"
"48","STRG.1444|LOC113667133",126.958370871507,1.10322765496297,0.314548846309864,3.5073333375897,0.00045262177909661,0.0474484782608125,"control_vs_mid"
"49","gene-LOC113669213|LOC113669213",1656.12858892242,-1.53575588016371,0.328095051629822,-4.68082609760433,2.85721234147002e-06,0.000823686697840115,"control_vs_mid"
"50","rna-XM_027187663.1",28.0873867857246,1.91925559558613,0.373906283586681,5.13298567003408,2.85181627625298e-07,0.000116019950865363,"control_vs_mid"
"51","STRG.4886|LOC113681122",134.86451922225,1.88395968062066,0.484684386195303,3.88698240397107,0.000101498108416568,0.0146301065106782,"control_vs_mid"
"52","rna-XM_027197183.1",137.400205588783,1.68273074997002,0.400046878762465,4.20633390560503,2.59546675213341e-05,0.00561172355145645,"control_vs_mid"
"53","rna-XM_027196132.1",45.7914596336719,2.75235757874894,0.664660988543016,4.14099462160748,3.45803069934311e-05,0.0067969951143793,"control_vs_mid"
"54","STRG.2777|LOC113672685",1265.77439979158,-0.602124643867244,0.166538008591789,-3.6155388728296,0.000299723492645489,0.0350291706235745,"control_vs_mid"
"55","gene-LOC113668306|LOC113668306",73.5761877695057,2.04888891840495,0.397338134071541,5.15653732353827,2.51558359130757e-07,0.000106126949704505,"control_vs_mid"
"56","rna-XR_003447657.1",36.3730733167247,1.38167450678768,0.295105614956445,4.68196617333629,2.84136375774904e-06,0.000823686697840115,"control_vs_mid"
"57","gene-LOC113669071|LOC113669071",40.6756969878126,2.71460662311473,0.68345392618646,3.97189410888559,7.13034159959394e-05,0.011111127806142,"control_vs_mid"
"58","rna-XM_027187535.1",117.758343221138,-2.15593279518637,0.526811533037359,-4.09241761044263,4.26898943437192e-05,0.00761244435529186,"control_vs_mid"
"59","gene-LOC113675541|LOC113675541",116.778317292151,1.87592257688354,0.419913034095966,4.46740735476865,7.91732808553151e-06,0.00198472498399186,"control_vs_mid"
"60","rna-XM_027202785.1",34.0426599651531,1.63091180509103,0.459657337137038,3.54810349650702,0.000388015721185729,0.0416863846543451,"control_vs_mid"
