"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1103","GO:0016831",0.0161613014178177,0.999903320395139,1,4,"carboxy-lyase activity","MF"
"1701","GO:0071897",0.0212275377544872,0.999832841353903,1,4,"DNA biosynthetic process","BP"
"1174","GO:0019752",0.0218229087096494,0.999811577613103,1,5,"carboxylic acid metabolic process","BP"
"518","GO:0005871",0.0281573801730486,0.999685490435944,1,5,"kinesin complex","CC"
"997","GO:0015935",0.0331068575411893,0.999546325078757,1,6,"small ribosomal subunit","CC"
"1084","GO:0016772",0.0331410200415659,0.999545382009697,1,6,"transferase activity, transferring phosphorus-containing groups","MF"
"154","GO:0003887",0.0389546781076711,0.999352624362287,1,7,"DNA-directed DNA polymerase activity","MF"
"215","GO:0004190",0.0440402201275736,0.999140584145252,1,9,"aspartic-type endopeptidase activity","MF"
"437","GO:0005515",0.0490605024374169,0.976874098313795,13,1490,"protein binding","MF"
"1243","GO:0030414",0.0518570147106588,0.998768053381472,1,12,"peptidase inhibitor activity","MF"
"408","GO:0005200",0.0588679648417561,0.998436564197935,1,10,"structural constituent of cytoskeleton","MF"
"409","GO:0005201",0.076306988611384,0.997227718978199,1,18,"extracellular matrix structural constituent","MF"
"746","GO:0007017",0.0778398356741539,0.997177200542665,1,13,"microtubule-based process","BP"
"519","GO:0005874",0.0853988745275227,0.996555562703001,1,15,"microtubule","CC"
"1229","GO:0030170",0.124544685063386,0.992335116168753,1,27,"pyridoxal phosphate binding","MF"
"585","GO:0006260",0.132361636978965,0.991328822206502,1,26,"DNA replication","BP"
"1026","GO:0016301",0.142481014407903,0.989872908765321,1,29,"kinase activity","MF"
"23","GO:0000166",0.189051619089317,0.981661315728121,1,41,"nucleotide binding","MF"
"967","GO:0015074",0.214220955716086,0.976226069541756,1,40,"DNA integration","BP"
"246","GO:0004386",0.216329654747656,0.975620250265068,1,50,"helicase activity","MF"
"509","GO:0005840",0.228958813436014,0.972632483570027,1,43,"ribosome","CC"
"607","GO:0006355",0.23105588322505,0.937522253797084,2,159,"regulation of transcription, DNA-templated","BP"
"623","GO:0006412",0.261763753619841,0.963611089618652,1,51,"translation","BP"
"127","GO:0003735",0.273712198687921,0.959983359702677,1,53,"structural constituent of ribosome","MF"
"539","GO:0005975",0.28073779829439,0.957701929316344,1,59,"carbohydrate metabolic process","BP"
"449","GO:0005576",0.317962030619623,0.944683202886,1,74,"extracellular region","CC"
"118","GO:0003700",0.323169621041412,0.942795830617318,1,67,"DNA-binding transcription factor activity","MF"
"111","GO:0003677",0.339329670289712,0.881541579416283,2,212,"DNA binding","MF"
"164","GO:0003924",0.425112260766159,0.895769501619212,1,97,"GTPase activity","MF"
"110","GO:0003676",0.443187835376308,0.812553761772058,2,272,"nucleic acid binding","MF"
"441","GO:0005525",0.501314586605888,0.849023442496592,1,122,"GTP binding","MF"
"1539","GO:0046872",0.603630854785985,0.767514559953306,1,171,"metal ion binding","MF"
"653","GO:0006508",0.603771320380873,0.767347938769882,1,178,"proteolysis","BP"
"138","GO:0003824",0.629183756979029,0.743323753888198,1,176,"catalytic activity","MF"
"1004","GO:0016021",0.641796641463886,0.587087699056739,3,572,"integral component of membrane","CC"
"323","GO:0004672",0.677700130211401,0.692245294531407,1,223,"protein kinase activity","MF"
"642","GO:0006468",0.68577000692345,0.683086345738945,1,227,"protein phosphorylation","BP"
"440","GO:0005524",0.727597868124198,0.532114422086935,2,509,"ATP binding","MF"
"840","GO:0008270",0.748818441129377,0.603947799709754,1,243,"zinc ion binding","MF"
"1003","GO:0016020",0.935080688502655,0.24781675842404,1,482,"membrane","CC"
"1","GO:0000002",1,0.994247225570693,0,1,"mitochondrial genome maintenance","BP"
"2","GO:0000009",1,0.996105840295029,0,1,"alpha-1,6-mannosyltransferase activity","MF"
"3","GO:0000012",1,0.994247225570693,0,1,"single strand break repair","BP"
"4","GO:0000026",1,0.994247225570693,0,1,"alpha-1,2-mannosyltransferase activity","MF"
"5","GO:0000027",1,0.994247225570693,0,1,"ribosomal large subunit assembly","BP"
"6","GO:0000030",1,0.994247225570693,0,1,"mannosyltransferase activity","MF"
"7","GO:0000045",1,0.994247225570693,0,1,"autophagosome assembly","BP"
"8","GO:0000049",1,0.980996175316612,0,4,"tRNA binding","MF"
"9","GO:0000062",1,0.975727559536799,0,4,"fatty-acyl-CoA binding","MF"
"10","GO:0000064",1,0.994247225570693,0,1,"L-ornithine transmembrane transporter activity","MF"
"11","GO:0000077",1,0.98852690038031,0,2,"DNA damage checkpoint","BP"
"12","GO:0000079",1,0.994247225570693,0,1,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"13","GO:0000082",1,0.994247225570693,0,1,"G1/S transition of mitotic cell cycle","BP"
"14","GO:0000122",1,0.975377758548082,0,4,"negative regulation of transcription by RNA polymerase II","BP"
"15","GO:0000124",1,0.97904565071977,0,3,"SAGA complex","CC"
"16","GO:0000132",1,0.994537510367031,0,1,"establishment of mitotic spindle orientation","BP"
"17","GO:0000139",1,0.95960086575702,0,7,"Golgi membrane","CC"
"18","GO:0000145",1,0.98624036041707,0,3,"exocyst","CC"
"19","GO:0000146",1,0.997332834038563,0,1,"microfilament motor activity","MF"
"20","GO:0000151",1,0.991502438445719,0,2,"ubiquitin ligase complex","CC"
"21","GO:0000154",1,0.986836397426803,0,2,"rRNA modification","BP"
"22","GO:0000159",1,0.98852690038031,0,2,"protein phosphatase type 2A complex","CC"
"24","GO:0000175",1,0.993784222173184,0,1,"3'-5'-exoribonuclease activity","MF"
"25","GO:0000176",1,0.996597260252965,0,1,"nuclear exosome (RNase complex)","CC"
"26","GO:0000178",1,0.994247225570693,0,1,"exosome (RNase complex)","CC"
"27","GO:0000179",1,0.986836397426803,0,2,"rRNA (adenine-N6,N6-)-dimethyltransferase activity","MF"
"28","GO:0000184",1,0.995070980575517,0,2,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP"
"29","GO:0000186",1,0.994447452876145,0,1,"activation of MAPKK activity","BP"
"30","GO:0000209",1,0.988391955456705,0,2,"protein polyubiquitination","BP"
"31","GO:0000213",1,0.994713172357027,0,1,"tRNA-intron endonuclease activity","MF"
"32","GO:0000220",1,0.997021795536524,0,1,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"33","GO:0000221",1,0.996382481773291,0,1,"vacuolar proton-transporting V-type ATPase, V1 domain","CC"
"34","GO:0000225",1,0.993014099888185,0,1,"N-acetylglucosaminylphosphatidylinositol deacetylase activity","MF"
"35","GO:0000226",1,0.976926240315246,0,4,"microtubule cytoskeleton organization","BP"
"36","GO:0000245",1,0.98853521517372,0,2,"spliceosomal complex assembly","BP"
"37","GO:0000256",1,0.992902404581899,0,2,"allantoin catabolic process","BP"
"38","GO:0000262",1,0.994247225570693,0,1,"mitochondrial chromosome","CC"
"39","GO:0000272",1,0.990755925518244,0,2,"polysaccharide catabolic process","BP"
"40","GO:0000276",1,0.980375141841029,0,3,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"41","GO:0000278",1,0.994528007150162,0,2,"mitotic cell cycle","BP"
"42","GO:0000281",1,0.994247225570693,0,1,"mitotic cytokinesis","BP"
"43","GO:0000287",1,0.925552212758972,0,15,"magnesium ion binding","MF"
"44","GO:0000290",1,0.99548869303078,0,1,"deadenylation-dependent decapping of nuclear-transcribed mRNA","BP"
"45","GO:0000307",1,0.994247225570693,0,1,"cyclin-dependent protein kinase holoenzyme complex","CC"
"46","GO:0000338",1,0.994247225570693,0,1,"protein deneddylation","BP"
"47","GO:0000350",1,0.982838845034887,0,3,"generation of catalytic spliceosome for second transesterification step","BP"
"48","GO:0000387",1,0.979832918820114,0,3,"spliceosomal snRNP assembly","BP"
"49","GO:0000398",1,0.914727627966458,0,16,"mRNA splicing, via spliceosome","BP"
"50","GO:0000413",1,0.950594418611604,0,9,"protein peptidyl-prolyl isomerization","BP"
"51","GO:0000421",1,0.98852690038031,0,2,"autophagosome membrane","CC"
"52","GO:0000422",1,0.994247225570693,0,1,"autophagy of mitochondrion","BP"
"53","GO:0000423",1,0.994247225570693,0,1,"mitophagy","BP"
"54","GO:0000439",1,0.994247225570693,0,1,"transcription factor TFIIH core complex","CC"
"55","GO:0000444",1,0.994247225570693,0,1,"MIS12/MIND type complex","CC"
"56","GO:0000445",1,0.994247225570693,0,1,"THO complex part of transcription export complex","CC"
"57","GO:0000462",1,0.98852690038031,0,2,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"58","GO:0000463",1,0.994247225570693,0,1,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"59","GO:0000469",1,0.988816310493842,0,2,"cleavage involved in rRNA processing","BP"
"60","GO:0000479",1,0.995159955226446,0,1,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"61","GO:0000502",1,0.977182881112145,0,4,"proteasome complex","CC"
"62","GO:0000723",1,0.973379500914947,0,5,"telomere maintenance","BP"
"63","GO:0000724",1,0.978567103156547,0,4,"double-strand break repair via homologous recombination","BP"
"64","GO:0000730",1,0.994247225570693,0,1,"DNA recombinase assembly","BP"
"65","GO:0000731",1,0.992719534931717,0,1,"DNA synthesis involved in DNA repair","BP"
"66","GO:0000737",1,0.988949583609996,0,2,"DNA catabolic process, endonucleolytic","BP"
"67","GO:0000774",1,0.992905592583727,0,1,"adenyl-nucleotide exchange factor activity","MF"
"68","GO:0000775",1,0.997130248370499,0,1,"chromosome, centromeric region","CC"
"69","GO:0000776",1,0.978679156556536,0,4,"kinetochore","CC"
"70","GO:0000784",1,0.997556200420001,0,1,"nuclear chromosome, telomeric region","CC"
"71","GO:0000785",1,0.98852690038031,0,2,"chromatin","CC"
"72","GO:0000786",1,0.926248572278572,0,12,"nucleosome","CC"
"73","GO:0000796",1,0.996480904284377,0,1,"condensin complex","CC"
"74","GO:0000808",1,0.981565201225339,0,3,"origin recognition complex","CC"
"75","GO:0000811",1,0.994143246676294,0,1,"GINS complex","CC"
"76","GO:0000813",1,0.98852690038031,0,2,"ESCRT I complex","CC"
"77","GO:0000814",1,0.99395590943371,0,1,"ESCRT II complex","CC"
"78","GO:0000818",1,0.994247225570693,0,1,"nuclear MIS12/MIND complex","CC"
"79","GO:0000902",1,0.982838845034887,0,3,"cell morphogenesis","BP"
"80","GO:0000922",1,0.994247225570693,0,1,"spindle pole","CC"
"81","GO:0000930",1,0.994247225570693,0,1,"gamma-tubulin complex","CC"
"82","GO:0000956",1,0.994247225570693,0,1,"nuclear-transcribed mRNA catabolic process","BP"
