"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"864","GO:0008417",0.0207328133174971,0.998745516634392,2,10,"fucosyltransferase activity","MF"
"900","GO:0008810",0.0214315822334857,1,1,1,"cellulase activity","MF"
"1234","GO:0030245",0.0214315822334857,1,1,1,"cellulose catabolic process","BP"
"1138","GO:0018064",0.0214366425825671,1,1,1,"protein-histidine N-methyltransferase activity","MF"
"1206","GO:0030047",0.0214366425825671,1,1,1,"actin modification","BP"
"360","GO:0004821",0.021457419124266,1,1,1,"histidine-tRNA ligase activity","MF"
"632","GO:0006427",0.021457419124266,1,1,1,"histidyl-tRNA aminoacylation","BP"
"1197","GO:0022904",0.0319783804123284,1,1,1,"respiratory electron transport chain","BP"
"1191","GO:0020037",0.0335411274570097,0.992683666031566,4,55,"heme binding","MF"
"39","GO:0000272",0.0379497081314594,0.999634671806635,1,2,"polysaccharide catabolic process","BP"
"584","GO:0006259",0.0414841098959474,0.999562654444443,1,2,"DNA metabolic process","BP"
"1695","GO:0071705",0.0423623452497258,0.999543733058684,1,2,"nitrogen compound transport","BP"
"1070","GO:0016712",0.0432528333931401,0.999524129390165,1,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","MF"
"287","GO:0004559",0.0448576526087391,0.999487734653139,1,2,"alpha-mannosidase activity","MF"
"548","GO:0006013",0.0448576526087391,0.999487734653139,1,2,"mannose metabolic process","BP"
"194","GO:0004061",0.0519004621363071,0.999311729791461,1,2,"arylformamidase activity","MF"
"83","GO:0000976",0.0631645437050467,0.998637643110863,1,3,"transcription regulatory region sequence-specific DNA binding","MF"
"1718","GO:0090729",0.0643552793391999,0.99858500578817,1,3,"toxin activity","MF"
"102","GO:0001822",0.0648330414354938,0.998563596975314,1,3,"kidney development","BP"
"434","GO:0005506",0.0754979430346534,0.983366282204141,3,45,"iron ion binding","MF"
"1162","GO:0019441",0.0756294353859208,0.998035411192069,1,3,"tryptophan catabolic process to kynurenine","BP"
"1103","GO:0016831",0.0820853519405971,0.997394643253304,1,4,"carboxy-lyase activity","MF"
"1701","GO:0071897",0.0837028526850304,0.99728900338536,1,4,"DNA biosynthetic process","BP"
"607","GO:0006355",0.0849277678276066,0.964104602066042,7,159,"regulation of transcription, DNA-templated","BP"
"891","GO:0008610",0.0887047230719779,0.996948516488088,1,4,"lipid biosynthetic process","BP"
"898","GO:0008757",0.0934859344286016,0.996603435149209,1,4,"S-adenosylmethionine-dependent methyltransferase activity","MF"
"838","GO:0008242",0.0949621588750586,0.996492995636949,1,4,"omega peptidase activity","MF"
"62","GO:0000723",0.0995956713629441,0.995883850384189,1,5,"telomere maintenance","BP"
"1174","GO:0019752",0.102501006842535,0.995634714846068,1,5,"carboxylic acid metabolic process","BP"
"1403","GO:0036374",0.102546675298474,0.995630737685049,1,5,"glutathione hydrolase activity","MF"
"197","GO:0004089",0.107472471934612,0.995190630041887,1,5,"carbonate dehydratase activity","MF"
"85","GO:0000981",0.122314275547538,0.966910786325896,3,47,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"697","GO:0006751",0.126653608230923,0.992994216497604,1,6,"glutathione catabolic process","BP"
"219","GO:0004252",0.130457473880784,0.963497806868919,3,56,"serine-type endopeptidase activity","MF"
"111","GO:0003677",0.132586811646561,0.93395123028125,8,212,"DNA binding","MF"
"1606","GO:0051276",0.138819802769361,0.991307926351999,1,7,"chromosome organization","BP"
"270","GO:0004497",0.139078415428129,0.991506883174216,1,6,"monooxygenase activity","MF"
"154","GO:0003887",0.139159690003478,0.99126405174538,1,7,"DNA-directed DNA polymerase activity","MF"
"734","GO:0006915",0.144373201640216,0.990576362055099,1,7,"apoptotic process","BP"
"539","GO:0005975",0.15036906191109,0.955122748169927,3,60,"carbohydrate metabolic process","BP"
"1516","GO:0045892",0.164005222515164,0.987736332497131,1,7,"negative regulation of transcription, DNA-templated","BP"
"1068","GO:0016705",0.164805789989847,0.96429120051493,2,33,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"112","GO:0003678",0.175977560993293,0.985311015026071,1,9,"DNA helicase activity","MF"
"649","GO:0006486",0.183817598344163,0.957372693599184,2,34,"protein glycosylation","BP"
"215","GO:0004190",0.189474956621465,0.982872986318349,1,9,"aspartic-type endopeptidase activity","MF"
"408","GO:0005200",0.195890718035666,0.981428277079707,1,10,"structural constituent of cytoskeleton","MF"
"299","GO:0004601",0.196117297745462,0.981383489430388,1,10,"peroxidase activity","MF"
"861","GO:0008376",0.197489628241043,0.981110971573122,1,10,"acetylgalactosaminyltransferase activity","MF"
"1329","GO:0032580",0.197489628241043,0.981110971573122,1,10,"Golgi cisterna membrane","CC"
"1009","GO:0016055",0.204264578203158,0.979733996406085,1,10,"Wnt signaling pathway","BP"
"653","GO:0006508",0.208549477475558,0.895634089223911,6,178,"proteolysis","BP"
"1243","GO:0030414",0.216179970004882,0.976792052666093,1,12,"peptidase inhibitor activity","MF"
"400","GO:0005102",0.22038619039811,0.976021518874129,1,11,"signaling receptor binding","MF"
"628","GO:0006418",0.221543995078578,0.975756788563816,1,11,"tRNA aminoacylation for protein translation","BP"
"199","GO:0004096",0.224033392239236,0.974991173562309,1,12,"catalase activity","MF"
"437","GO:0005515",0.234683332704533,0.818368436338522,37,1488,"protein binding","MF"
"356","GO:0004812",0.238247488595609,0.971542579108302,1,12,"aminoacyl-tRNA ligase activity","MF"
"740","GO:0006979",0.248115345915153,0.969002989158689,1,12,"response to oxidative stress","BP"
"746","GO:0007017",0.261803757224324,0.965058614463561,1,13,"microtubule-based process","BP"
"1551","GO:0046983",0.283836727343191,0.912467276805375,2,44,"protein dimerization activity","MF"
"1067","GO:0016702",0.28424778950632,0.958173872112363,1,14,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF"
"519","GO:0005874",0.285322123218461,0.957642699605073,1,15,"microtubule","CC"
"624","GO:0006413",0.285399966467508,0.958036657056214,1,13,"translational initiation","BP"
"1594","GO:0051082",0.298981529864712,0.953203703585673,1,15,"unfolded protein binding","MF"
"1003","GO:0016020",0.301545547387124,0.792993567865388,13,482,"membrane","CC"
"409","GO:0005201",0.323962954057559,0.943843185793402,1,18,"extracellular matrix structural constituent","MF"
"833","GO:0008234",0.333568737342451,0.940381362229858,1,17,"cysteine-type peptidase activity","MF"
"218","GO:0004222",0.341284654140975,0.880230680006949,2,54,"metalloendopeptidase activity","MF"
"333","GO:0004713",0.343870930017371,0.878647208366251,2,55,"protein tyrosine kinase activity","MF"
"515","GO:0005856",0.366689540661975,0.92607252871643,1,21,"cytoskeleton","CC"
"128","GO:0003743",0.396049882427192,0.91271985491907,1,20,"translation initiation factor activity","MF"
"789","GO:0007275",0.401821685651644,0.90953948367259,1,22,"multicellular organism development","BP"
"286","GO:0004553",0.405293373207794,0.907652321078489,1,23,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"412","GO:0005230",0.417737669005079,0.901133831045174,1,24,"extracellular ligand-gated ion channel activity","MF"
"1380","GO:0035091",0.427383316193244,0.895866653398793,1,25,"phosphatidylinositol binding","MF"
"1004","GO:0016021",0.453555588461666,0.654808919777821,14,572,"integral component of membrane","CC"
"1229","GO:0030170",0.454805849580471,0.880120001378994,1,27,"pyridoxal phosphate binding","MF"
"118","GO:0003700",0.4559323876604,0.802269927750658,2,67,"DNA-binding transcription factor activity","MF"
"585","GO:0006260",0.45605458739423,0.879528499526548,1,26,"DNA replication","BP"
"639","GO:0006457",0.46433842451692,0.874737428790491,1,25,"protein folding","BP"
"394","GO:0005085",0.482877294827055,0.862324543413283,1,31,"guanyl-nucleotide exchange factor activity","MF"
"592","GO:0006281",0.48329615587439,0.862308147640242,1,29,"DNA repair","BP"
"124","GO:0003723",0.484866152277053,0.737135587352437,3,109,"RNA binding","MF"
"449","GO:0005576",0.497886104699373,0.768732692296406,2,74,"extracellular region","CC"
"523","GO:0005886",0.511451625643833,0.842909293421431,1,33,"plasma membrane","CC"
"1195","GO:0022857",0.567574381244728,0.70673447090857,2,85,"transmembrane transporter activity","MF"
"820","GO:0008168",0.572062402396251,0.7961922991798,1,36,"methyltransferase activity","MF"
"383","GO:0004930",0.5863760738165,0.612909425292254,4,179,"G protein-coupled receptor activity","MF"
"967","GO:0015074",0.593024069993615,0.777755310633385,1,40,"DNA integration","BP"
"23","GO:0000166",0.605405209074289,0.766513753716416,1,41,"nucleotide binding","MF"
"777","GO:0007186",0.607415773367477,0.591080292911365,4,183,"G protein-coupled receptor signaling pathway","BP"
"710","GO:0006811",0.644664425828595,0.627986825315308,2,98,"ion transport","BP"
"164","GO:0003924",0.683716119139854,0.583758071426476,2,97,"GTPase activity","MF"
"1388","GO:0035556",0.712252582648193,0.65117877979571,1,57,"intracellular signal transduction","BP"
"1636","GO:0055114",0.712306542886096,0.453049278720519,5,257,"oxidation-reduction process","BP"
"835","GO:0008237",0.743482482553084,0.610694207329602,1,59,"metallopeptidase activity","MF"
"1039","GO:0016491",0.762013522777301,0.483457937445619,2,119,"oxidoreductase activity","MF"
"441","GO:0005525",0.795983594161747,0.434830850090752,2,122,"GTP binding","MF"
"1633","GO:0055085",0.79929467387172,0.38584959102619,3,190,"transmembrane transport","BP"
"411","GO:0005216",0.841606854416698,0.454793734026783,1,83,"ion channel activity","MF"
"323","GO:0004672",0.874249288014787,0.270131464532231,3,223,"protein kinase activity","MF"
"642","GO:0006468",0.882715731488693,0.255817969843351,3,227,"protein phosphorylation","BP"
"472","GO:0005737",0.902488883424946,0.328464215855223,1,98,"cytoplasm","CC"
"1539","GO:0046872",0.906546402865424,0.244988782256983,2,171,"metal ion binding","MF"
"138","GO:0003824",0.914063569770093,0.229724961627071,2,176,"catalytic activity","MF"
"453","GO:0005634",0.93171112692857,0.192217973021479,2,184,"nucleus","CC"
"110","GO:0003676",0.949182419112571,0.130480413745058,3,272,"nucleic acid binding","MF"
"840","GO:0008270",0.972789762709659,0.0916882913794266,2,243,"zinc ion binding","MF"
"436","GO:0005509",0.979431877357951,0.0727509211853603,2,253,"calcium ion binding","MF"
"771","GO:0007165",0.985446735976248,0.0774430829120186,1,185,"signal transduction","BP"
"440","GO:0005524",0.98816818862537,0.0309212702393244,5,509,"ATP binding","MF"
"1772","unknown",0.995747292584273,0.0280699188277726,1,218,NA,NA
"1","GO:0000002",1,0.97365349763033,0,1,"mitochondrial genome maintenance","BP"
"2","GO:0000009",1,0.978617810833523,0,1,"alpha-1,6-mannosyltransferase activity","MF"
"3","GO:0000012",1,0.978925945472236,0,1,"single strand break repair","BP"
"4","GO:0000026",1,0.978471541698298,0,1,"alpha-1,2-mannosyltransferase activity","MF"
"5","GO:0000027",1,0.970749704491514,0,1,"ribosomal large subunit assembly","BP"
