"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"32","GO:0005524",0.0184355808572816,0.991451998360036,15,833,"ATP binding","MF"
"23","GO:0004672",0.0110176326401252,0.996109817578153,10,439,"protein kinase activity","MF"
"16","GO:0003674",0.0219096764805773,0.993808785455177,6,219,"molecular_function","MF"
"25","GO:0004713",0.00238701738761054,0.999579722527025,6,145,"protein tyrosine kinase activity","MF"
"17","GO:0003700",0.0455529538595306,0.988855755391538,4,129,"DNA-binding transcription factor activity","MF"
"29","GO:0005112",0.00125668870800072,0.999942694241276,3,21,"Notch binding","MF"
"13","GO:0002020",0.0432985946080581,0.995631196137736,2,34,"protease binding","MF"
"26","GO:0005003",0.00440672878071888,0.999887286890676,2,8,"ephrin receptor activity","MF"
"33","GO:0005537",0.00266436866376531,0.999947359890151,2,8,"mannose binding","MF"
"94","GO:0015431",0.0196751041458776,0.998724302443965,2,24,"ATPase-coupled glutathione S-conjugate transmembrane transporter activity","MF"
"95","GO:0015432",0.0145739287544335,0.999204069404788,2,20,"ATPase-coupled bile acid transmembrane transporter activity","MF"
"121","GO:0030332",0.00657919187359873,0.999770985227693,2,14,"cyclin binding","MF"
"166","GO:0043139",0.00322256975020436,0.999929817658656,2,8,"5'-3' DNA helicase activity","MF"
"6","GO:0001729",0.014554174612943,1,1,1,"ceramide kinase activity","MF"
"10","GO:0001872",0.0306974565708427,0.999683598418108,1,3,"(1->3)-beta-D-glucan binding","MF"
"18","GO:0003884",0.0104418285599995,1,1,1,"D-amino-acid oxidase activity","MF"
"19","GO:0004305",0.0226212701383911,0.999871446306917,1,2,"ethanolamine kinase activity","MF"
"20","GO:0004307",0.0279692066342407,0.999802938195813,1,2,"ethanolaminephosphotransferase activity","MF"
"21","GO:0004563",0.0443511585502299,0.999253253234626,1,4,"beta-N-acetylhexosaminidase activity","MF"
"22","GO:0004571",0.0178880939687352,0.999919808527939,1,2,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity","MF"
"24","GO:0004673",0.0119974575638328,1,1,1,"protein histidine kinase activity","MF"
"27","GO:0005004",0.00703971355787972,1,1,1,"GPI-linked ephrin receptor activity","MF"
"28","GO:0005005",0.00703971355787972,1,1,1,"transmembrane-ephrin receptor activity","MF"
"30","GO:0005372",0.00728688821680111,1,1,1,"water transmembrane transporter activity","MF"
"31","GO:0005452",0.0148605075845783,0.999944741721914,1,2,"inorganic anion exchanger activity","MF"
"72","GO:0008046",0.0415841922873536,0.999301092057275,1,5,"axon guidance receptor activity","MF"
"73","GO:0008297",0.0486831898226876,0.99909855849713,1,4,"single-stranded DNA exodeoxyribonuclease activity","MF"
"75","GO:0008467",0.0148901212377753,0.999944520431599,1,2,"[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity","MF"
"77","GO:0009019",0.0155125428729559,0.999939766207061,1,2,"tRNA (guanine-N1-)-methyltransferase activity","MF"
"91","GO:0015106",0.0154055329692062,0.999940597597069,1,2,"bicarbonate transmembrane transporter activity","MF"
"92","GO:0015226",0.0379283007290595,0.999455390755878,1,4,"carnitine transmembrane transporter activity","MF"
"93","GO:0015252",0.00728688821680111,1,1,1,"proton channel activity","MF"
"101","GO:0016647",0.0257813275251445,0.999777326098837,1,3,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","MF"
"102","GO:0016780",0.0225106875723368,0.999830492261096,1,3,"phosphotransferase activity, for other substituted phosphate groups","MF"
"103","GO:0016890",0.0461508909140878,0.999190788001506,1,4,"site-specific endodeoxyribonuclease activity, specific for altered base","MF"
"108","GO:0019215",0.0203925544446221,0.99989564849752,1,2,"intermediate filament binding","MF"
"119","GO:0030291",0.0376134619264375,0.999523461184275,1,3,"protein serine/threonine kinase inhibitor activity","MF"
"124","GO:0030628",0.0254968045744847,0.999782242084446,1,3,"pre-mRNA 3'-splice site binding","MF"
"127","GO:0031208",0.0484510224685062,0.999107225891713,1,4,"POZ domain binding","MF"
"147","GO:0035173",0.0148363922543972,0.999944921596442,1,2,"histone kinase activity","MF"
"163","GO:0042887",0.032596491417025,0.99959866798727,1,4,"amide transmembrane transporter activity","MF"
"188","GO:0046715",0.00728688821680111,1,1,1,"active borate transmembrane transporter activity","MF"
"190","GO:0047710",0.00795123568948155,1,1,1,"bis(5'-adenosyl)-triphosphatase activity","MF"
"196","GO:0051434",0.00799025393237928,1,1,1,"BH3 domain binding","MF"
"200","GO:0051724",0.0118078684783453,1,1,1,"NAD transmembrane transporter activity","MF"
"223","GO:0071933",0.035973485184473,0.999510494477148,1,4,"Arp2/3 complex binding","MF"
"234","GO:0097161",0.00703971355787972,1,1,1,"DH domain binding","MF"
"235","GO:0097371",0.0276293859124408,0.999744042789575,1,3,"MDM2/MDM4 family protein binding","MF"
"251","GO:1902945",0.0462336206589409,0.999134398180063,1,5,"metalloendopeptidase activity involved in amyloid precursor protein catabolic process","MF"
"266","GO:1990935",0.0349460341844175,0.999691255053379,1,2,"splicing factor binding","MF"
