"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"879","GO:0007154",0.00048698457449862,0.999973738380487,4,12,"cell communication","BP"
"409","GO:0004713",0.001236837662013,0.999745469711115,8,63,"protein tyrosine kinase activity","MF"
"183","GO:0003950",0.00882193413015437,0.998771257744752,4,25,"NAD+ ADP-ribosyltransferase activity","MF"
"1881","unknown",0.0128004991803536,0.99878259883389,3,11,NA,NA
"848","GO:0006915",0.0205329216634949,0.998859954050493,2,7,"apoptotic process","BP"
"969","GO:0008299",0.0315261258860046,0.997712350777555,2,8,"isoprenoid biosynthetic process","BP"
"24","GO:0000160",0.0316234916687775,1,1,1,"phosphorelay signal transduction system","BP"
"523","GO:0005452",0.0316286020543472,1,1,1,"inorganic anion exchanger activity","MF"
"828","GO:0006820",0.0316286020543472,1,1,1,"anion transport","BP"
"1002","GO:0008509",0.0316286020543472,1,1,1,"anion transmembrane transporter activity","MF"
"1360","GO:0030121",0.0316288272638316,1,1,1,"AP-1 adaptor complex","CC"
"446","GO:0004817",0.0316312485052222,1,1,1,"cysteine-tRNA ligase activity","MF"
"728","GO:0006423",0.0316312485052222,1,1,1,"cysteinyl-tRNA aminoacylation","BP"
"758","GO:0006515",0.0316330880291484,1,1,1,"protein quality control for misfolded or incompletely synthesized proteins","BP"
"83","GO:0000977",0.0316331258735118,1,1,1,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF"
"1470","GO:0032422",0.0316331258735118,1,1,1,"purine-rich negative regulatory element binding","MF"
"153","GO:0003868",0.0316335862438309,1,1,1,"4-hydroxyphenylpyruvate dioxygenase activity","MF"
"1209","GO:0016701",0.0316335862438309,1,1,1,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","MF"
"1442","GO:0031464",0.031633862693398,1,1,1,"Cul4A-RING E3 ubiquitin ligase complex","CC"
"1703","GO:0048869",0.031634302781915,1,1,1,"cellular developmental process","BP"
"960","GO:0008253",0.0316406052661685,1,1,1,"5'-nucleotidase activity","MF"
"304","GO:0004421",0.0322054359198057,1,1,1,"hydroxymethylglutaryl-CoA synthase activity","MF"
"830","GO:0006825",0.033242963919914,1,1,1,"copper ion transport","BP"
"1007","GO:0008535",0.033242963919914,1,1,1,"respiratory chain complex IV assembly","BP"
"214","GO:0004044",0.0334780658815923,1,1,1,"amidophosphoribosyltransferase activity","MF"
"416","GO:0004733",0.0338635832484807,1,1,1,"pyridoxamine-phosphate oxidase activity","MF"
"1018","GO:0008615",0.0338635832484807,1,1,1,"pyridoxine biosynthetic process","BP"
"1841","GO:0097193",0.0372472289167705,1,1,1,"intrinsic apoptotic signaling pathway","BP"
"862","GO:0007021",0.042713126426555,1,1,1,"tubulin complex assembly","BP"
"863","GO:0007023",0.042713126426555,1,1,1,"post-chaperonin tubulin folding pathway","BP"
"1700","GO:0048487",0.042713126426555,1,1,1,"beta-tubulin binding","MF"
"1373","GO:0030148",0.0430502536344293,1,1,1,"sphingolipid biosynthetic process","BP"
"1564","GO:0042284",0.0430502536344293,1,1,1,"sphingolipid delta-4 desaturase activity","MF"
"925","GO:0008113",0.0457938836599337,1,1,1,"peptide-methionine (S)-S-oxide reductase activity","MF"
"1837","GO:0090730",0.0516940768498213,1,1,1,"Las1 complex","CC"
"1097","GO:0015074",0.0563071229589675,0.994569565999315,2,7,"DNA integration","BP"
"965","GO:0008289",0.0621084335398685,0.987683992369738,3,26,"lipid binding","MF"
"837","GO:0006885",0.0622579627155801,0.999001431926958,1,2,"regulation of pH","BP"
"1113","GO:0015385",0.0622579627155801,0.999001431926958,1,2,"sodium:proton antiporter activity","MF"
"956","GO:0008239",0.0622646878931662,0.999001212651843,1,2,"dipeptidyl-peptidase activity","MF"
"1111","GO:0015377",0.0622655932584197,0.999001183130417,1,2,"cation:chloride symporter activity","MF"
"1329","GO:0019781",0.0622686920694863,0.999001082083451,1,2,"NEDD8 activating enzyme activity","MF"
"1637","GO:0045116",0.0622686920694863,0.999001082083451,1,2,"protein neddylation","BP"
"920","GO:0008092",0.0639052425914462,0.998946978817655,1,2,"cytoskeletal protein binding","MF"
"649","GO:0006099",0.0641180226324367,0.992490019997525,2,13,"tricarboxylic acid cycle","BP"
"1201","GO:0016638",0.0644101850118002,0.998929987968524,1,2,"oxidoreductase activity, acting on the CH-NH2 group of donors","MF"
"1045","GO:0009113",0.0646650099936341,0.998921359955188,1,2,"purine nucleobase biosynthetic process","BP"
"234","GO:0004122",0.0654304632195444,0.998895227265379,1,2,"cystathionine beta-synthase activity","MF"
"765","GO:0006535",0.0654304632195444,0.998895227265379,1,2,"cysteine biosynthetic process from serine","BP"
"1313","GO:0019343",0.0654304632195444,0.998895227265379,1,2,"cysteine biosynthetic process via cystathionine","BP"
"836","GO:0006878",0.0674856861382245,0.998823459164351,1,2,"cellular copper ion homeostasis","BP"
"1290","GO:0017183",0.0681695289220407,0.998799060722247,1,2,"peptidyl-diphthamide biosynthetic process from peptidyl-histidine","BP"
