"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"32","GO:0005524",0.0184355808572816,0.991451998360036,15,833,"ATP binding","MF"
"35","GO:0005576",0.0438769750138629,0.979067108014765,12,695,"extracellular region","CC"
"23","GO:0004672",0.0110176326401252,0.996109817578153,10,439,"protein kinase activity","MF"
"50","GO:0006468",0.00984472015569677,0.996583281523867,10,425,"protein phosphorylation","BP"
"180","GO:0045944",0.044572701166897,0.983625155341021,7,327,"positive regulation of transcription by RNA polymerase II","BP"
"16","GO:0003674",0.0219096764805773,0.993808785455177,6,219,"molecular_function","MF"
"25","GO:0004713",0.00238701738761054,0.999579722527025,6,145,"protein tyrosine kinase activity","MF"
"34","GO:0005575",0.0321337398077142,0.991382616365203,5,178,"cellular_component","CC"
"97","GO:0016477",0.00255351344478696,0.999635491363248,5,96,"cell migration","BP"
"17","GO:0003700",0.0455529538595306,0.988855755391538,4,129,"DNA-binding transcription factor activity","MF"
"5","GO:0001654",0.00162306739677301,0.999918284982943,3,23,"eye development","BP"
"29","GO:0005112",0.00125668870800072,0.999942694241276,3,21,"Notch binding","MF"
"54","GO:0007010",0.00807915159394764,0.999245921045974,3,45,"cytoskeleton organization","BP"
"105","GO:0018105",0.0201228294304294,0.997343127477354,3,58,"peptidyl-serine phosphorylation","BP"
"117","GO:0030027",0.0236720156766533,0.996676694876484,3,58,"lamellipodium","CC"
"120","GO:0030324",0.0154189902118123,0.998160494924963,3,55,"lung development","BP"
"154","GO:0040011",0.012369884030407,0.998648080086243,3,47,"locomotion","BP"
"226","GO:0072686",0.0385863799278903,0.993418674020743,3,74,"mitotic spindle","CC"
"244","GO:1901564",0.0268259401168962,0.996036605354331,3,65,"organonitrogen compound metabolic process","BP"
"2","GO:0000245",0.00414603655138272,0.999892023853671,2,10,"spliceosomal complex assembly","BP"
"13","GO:0002020",0.0432985946080581,0.995631196137736,2,34,"protease binding","MF"
"26","GO:0005003",0.00440672878071888,0.999887286890676,2,8,"ephrin receptor activity","MF"
"33","GO:0005537",0.00266436866376531,0.999947359890151,2,8,"mannose binding","MF"
"37","GO:0005689",0.00691923011680517,0.999757952858311,2,12,"U12-type spliceosomal complex","CC"
"41","GO:0005912",0.0370604928859387,0.996578409202666,2,31,"adherens junction","CC"
"45","GO:0006264",0.00297075626344045,0.999936180875633,2,9,"mitochondrial DNA replication","BP"
"53","GO:0006646",0.000504795751142201,0.999996907964649,2,4,"phosphatidylethanolamine biosynthetic process","BP"
"55","GO:0007017",0.0375977957063033,0.99651983868287,2,28,"microtubule-based process","BP"
"56","GO:0007052",0.0282611581905789,0.997783943845024,2,23,"mitotic spindle organization","BP"
"57","GO:0007059",0.0200763006609941,0.998696670958468,2,21,"chromosome segregation","BP"
"58","GO:0007169",0.0442557166176234,0.995481018003183,2,34,"transmembrane receptor protein tyrosine kinase signaling pathway","BP"
"59","GO:0007229",0.0152151155751101,0.999153663785063,2,19,"integrin-mediated signaling pathway","BP"
"69","GO:0007596",0.0194088468311825,0.998767099377359,2,20,"blood coagulation","BP"
"70","GO:0007599",0.0281615252975034,0.997778666704797,2,26,"hemostasis","BP"
"74","GO:0008360",0.0231324117823088,0.998365526272723,2,24,"regulation of cell shape","BP"
"78","GO:0009723",0.00302566784598011,0.999934388869261,2,9,"response to ethylene","BP"
"86","GO:0010971",0.00533652530085463,0.999839009201935,2,11,"positive regulation of G2/M transition of mitotic cell cycle","BP"
"94","GO:0015431",0.0196751041458776,0.998724302443965,2,24,"ATPase-coupled glutathione S-conjugate transmembrane transporter activity","MF"
"95","GO:0015432",0.0145739287544335,0.999204069404788,2,20,"ATPase-coupled bile acid transmembrane transporter activity","MF"
"118","GO:0030032",0.00825425612800284,0.999676846283353,2,14,"lamellipodium assembly","BP"
"121","GO:0030332",0.00657919187359873,0.999770985227693,2,14,"cyclin binding","MF"
"139","GO:0035024",0.0191361230155771,0.998798625655224,2,19,"negative regulation of Rho protein signal transduction","BP"
"150","GO:0036126",0.0344298638291066,0.99695033207178,2,30,"sperm flagellum","CC"
"155","GO:0040012",0.00818620812720756,0.999683944206831,2,13,"regulation of locomotion","BP"
"156","GO:0040016",0.00248495268687397,0.999954385872977,2,7,"embryonic cleavage","BP"
"160","GO:0042542",0.024208775341709,0.99823484253847,2,27,"response to hydrogen peroxide","BP"
"162","GO:0042752",0.0314231573620754,0.997365359775593,2,27,"regulation of circadian rhythm","BP"
"164","GO:0042908",0.0161511853175427,0.999065346154504,2,21,"xenobiotic transport","BP"
"166","GO:0043139",0.00322256975020436,0.999929817658656,2,8,"5'-3' DNA helicase activity","MF"
"169","GO:0043388",0.0027764437330647,0.999946058827845,2,7,"positive regulation of DNA binding","BP"
"170","GO:0043408",0.0225141267108767,0.99844132351904,2,22,"regulation of MAPK cascade","BP"
"172","GO:0043504",0.00197775889070295,0.999967691491283,2,7,"mitochondrial DNA repair","BP"
"179","GO:0045792",0.0465161137647502,0.99509676192366,2,38,"negative regulation of cell size","BP"
"192","GO:0048568",0.020394238301448,0.99865613068629,2,23,"embryonic organ development","BP"
"195","GO:0051225",0.0112044403097432,0.999490556819236,2,13,"spindle assembly","BP"
"199","GO:0051707",0.0490139666218234,0.994714314812707,2,33,"response to other organism","BP"
"201","GO:0051881",0.00586521989546382,0.999811629414727,2,12,"regulation of mitochondrial membrane potential","BP"
"204","GO:0060218",0.00844607709820293,0.999662603015085,2,15,"hematopoietic stem cell differentiation","BP"
"208","GO:0060996",0.00308191068881419,0.999934398907041,2,8,"dendritic spine development","BP"
"215","GO:0071005",0.0373107007228678,0.996554312023707,2,29,"U2-type precatalytic spliceosome","CC"
"216","GO:0071013",0.0348263186055714,0.996901479174155,2,29,"catalytic step 2 spliceosome","CC"
"220","GO:0071716",0.0183719878463854,0.998854492566144,2,23,"leukotriene transport","BP"
"239","GO:0140115",0.0199757874121045,0.998698089829701,2,23,"export across plasma membrane","BP"
"1","GO:0000112",0.0154940467669304,1,1,1,"nucleotide-excision repair factor 3 complex","CC"
"3","GO:0000578",0.0378414596090179,0.999457902080653,1,4,"embryonic axis specification","BP"
"4","GO:0000717",0.0154940467669304,1,1,1,"nucleotide-excision repair, DNA duplex unwinding","BP"
"6","GO:0001729",0.014554174612943,1,1,1,"ceramide kinase activity","MF"
"7","GO:0001771",0.0334214015191227,0.999577948672138,1,4,"immunological synapse formation","BP"
"8","GO:0001779",0.0464939887436671,0.999178589269189,1,4,"natural killer cell differentiation","BP"
"9","GO:0001831",0.0340662890435339,0.999609740247445,1,3,"trophectodermal cellular morphogenesis","BP"
"10","GO:0001872",0.0306974565708427,0.999683598418108,1,3,"(1->3)-beta-D-glucan binding","MF"
"11","GO:0001879",0.00713870788509267,1,1,1,"detection of yeast","BP"
"12","GO:0001881",0.0453531980067041,0.999304690947805,1,3,"receptor recycling","BP"
"14","GO:0002762",0.0200015494645691,0.999899631843694,1,2,"negative regulation of myeloid leukocyte differentiation","BP"
